Date,Location,Latitude,Longitude,Min Temp,Max Temp,Mean Temp
2013-01-01 05:00:00+00:00,Central Park,40.7896239,-73.9598939,23.239399,37.2794,32.83565
2013-01-02 05:00:00+00:00,Central Park,40.7896239,-73.9598939,18.2894,30.1694,23.445648
2013-01-03 05:00:00+00:00,Central Park,40.7896239,-73.9598939,15.1394005,30.5294,22.826899
2013-01-04 05:00:00+00:00,Central Park,40.7896239,-73.9598939,23.9594,35.7494,29.61815
2013-01-05 05:00:00+00:00,Central Park,40.7896239,-73.9598939,28.7294,39.0794,32.089397
2013-01-06 05:00:00+00:00,Central Park,40.7896239,-73.9598939,26.0294,41.4194,32.2469
2013-01-07 05:00:00+00:00,Central Park,40.7896239,-73.9598939,23.8694,42.5894,32.104397
2013-01-08 05:00:00+00:00,Central Park,40.7896239,-73.9598939,26.5694,46.0094,34.2719
2013-01-09 05:00:00+00:00,Central Park,40.7896239,-73.9598939,29.0894,46.3694,38.813152
2013-01-10 05:00:00+00:00,Central Park,40.7896239,-73.9598939,28.999401,46.0094,37.774403
2013-01-11 05:00:00+00:00,Central Park,40.7896239,-73.9598939,27.739399,43.9394,36.87815
2013-01-12 05:00:00+00:00,Central Park,40.7896239,-73.9598939,41.7794,47.8994,44.085648
2013-01-13 05:00:00+00:00,Central Park,40.7896239,-73.9598939,41.5094,47.539402,44.081898
2013-01-14 05:00:00+00:00,Central Park,40.7896239,-73.9598939,41.059402,56.1794,49.253155
2013-01-15 05:00:00+00:00,Central Park,40.7896239,-73.9598939,35.4794,39.6194,37.2269
2013-01-16 05:00:00+00:00,Central Park,40.7896239,-73.9598939,31.6994,35.9294,33.7244
2013-01-17 05:00:00+00:00,Central Park,40.7896239,-73.9598939,31.4294,40.3394,35.745655
2013-01-18 05:00:00+00:00,Central Park,40.7896239,-73.9598939,16.1294,31.2494,25.9619
2013-01-19 05:00:00+00:00,Central Park,40.7896239,-73.9598939,20.3594,46.6394,34.84565
2013-01-20 05:00:00+00:00,Central Park,40.7896239,-73.9598939,30.8894,50.8694,40.744404
2013-01-21 05:00:00+00:00,Central Park,40.7896239,-73.9598939,25.8494,34.3094,29.456902
2013-01-22 05:00:00+00:00,Central Park,40.7896239,-73.9598939,16.309399,27.5594,21.454401
2013-01-23 05:00:00+00:00,Central Park,40.7896239,-73.9598939,12.5294,21.5294,16.4069
2013-01-24 05:00:00+00:00,Central Park,40.7896239,-73.9598939,12.979401,24.2294,18.0119
2013-01-25 05:00:00+00:00,Central Park,40.7896239,-73.9598939,13.429401,25.399399,19.0169
2013-01-26 05:00:00+00:00,Central Park,40.7896239,-73.9598939,15.8594,27.8294,20.7569
2013-01-27 05:00:00+00:00,Central Park,40.7896239,-73.9598939,16.039402,34.0394,23.205652
2013-01-28 05:00:00+00:00,Central Park,40.7896239,-73.9598939,24.0494,34.2194,29.764402
2013-01-29 05:00:00+00:00,Central Park,40.7896239,-73.9598939,35.3894,48.3494,39.281902
2013-01-30 05:00:00+00:00,Central Park,40.7896239,-73.9598939,37.9994,58.2494,49.991898
2013-01-31 05:00:00+00:00,Central Park,40.7896239,-73.9598939,29.7194,56.8994,43.41815
2013-02-01 05:00:00+00:00,Central Park,40.7896239,-73.9598939,24.2294,32.5094,28.42565
2013-02-02 05:00:00+00:00,Central Park,40.7896239,-73.9598939,19.9094,29.4494,24.6044
2013-02-03 05:00:00+00:00,Central Park,40.7896239,-73.9598939,22.5194,30.3494,26.078154
2013-02-04 05:00:00+00:00,Central Park,40.7896239,-73.9598939,20.1794,31.2494,24.919401
2013-02-05 05:00:00+00:00,Central Park,40.7896239,-73.9598939,24.3194,31.9694,27.893152
2013-02-06 05:00:00+00:00,Central Park,40.7896239,-73.9598939,24.1394,38.6294,30.559402
2013-02-07 05:00:00+00:00,Central Park,40.7896239,-73.9598939,22.9694,32.5994,27.206902
2013-02-08 05:00:00+00:00,Central Park,40.7896239,-73.9598939,28.1894,35.3894,32.91815
2013-02-09 05:00:00+00:00,Central Park,40.7896239,-73.9598939,14.149401,28.9094,24.724398
2013-02-10 05:00:00+00:00,Central Park,40.7896239,-73.9598939,6.5894012,30.0794,17.54315
2013-02-11 05:00:00+00:00,Central Park,40.7896239,-73.9598939,20.0894,41.4194,35.149403
2013-02-12 05:00:00+00:00,Central Park,40.7896239,-73.9598939,25.1294,40.6994,34.1069
2013-02-13 05:00:00+00:00,Central Park,40.7896239,-73.9598939,24.0494,39.4394,31.5119
2013-02-14 05:00:00+00:00,Central Park,40.7896239,-73.9598939,23.239399,40.1594,32.10815
2013-02-15 05:00:00+00:00,Central Park,40.7896239,-73.9598939,23.5094,46.3694,34.286896
2013-02-16 05:00:00+00:00,Central Park,40.7896239,-73.9598939,27.649399,36.2894,32.438152
2013-02-17 05:00:00+00:00,Central Park,40.7896239,-73.9598939,15.589401,28.2794,23.906898
2013-02-18 05:00:00+00:00,Central Park,40.7896239,-73.9598939,13.519402,32.5994,20.899403
2013-02-19 05:00:00+00:00,Central Park,40.7896239,-73.9598939,22.6994,43.309402,33.533154
2013-02-20 05:00:00+00:00,Central Park,40.7896239,-73.9598939,23.6894,32.7794,28.853151
2013-02-21 05:00:00+00:00,Central Park,40.7896239,-73.9598939,20.6294,32.5094,25.178154
2013-02-22 05:00:00+00:00,Central Park,40.7896239,-73.9598939,19.5494,36.2894,28.403158
2013-02-23 05:00:00+00:00,Central Park,40.7896239,-73.9598939,31.7894,40.5194,36.683155
2013-02-24 05:00:00+00:00,Central Park,40.7896239,-73.9598939,30.7994,45.379402,37.4744
2013-02-25 05:00:00+00:00,Central Park,40.7896239,-73.9598939,27.9194,44.2094,35.801903
2013-02-26 05:00:00+00:00,Central Park,40.7896239,-73.9598939,27.469398,42.499397,35.655647
2013-02-27 05:00:00+00:00,Central Park,40.7896239,-73.9598939,36.1994,49.609398,42.1769
2013-02-28 05:00:00+00:00,Central Park,40.7896239,-73.9598939,32.6894,49.1594,39.45065
2013-03-01 05:00:00+00:00,Central Park,40.7896239,-73.9598939,31.1594,45.379402,37.658154
2013-03-02 05:00:00+00:00,Central Park,40.7896239,-73.9598939,29.0894,40.3394,34.4369
2013-03-03 05:00:00+00:00,Central Park,40.7896239,-73.9598939,28.1894,39.8894,32.726902
2013-03-04 05:00:00+00:00,Central Park,40.7896239,-73.9598939,26.5694,40.879402,32.036896
2013-03-05 05:00:00+00:00,Central Park,40.7896239,-73.9598939,28.6394,46.5494,36.008156
2013-03-06 05:00:00+00:00,Central Park,40.7896239,-73.9598939,30.4394,40.249397,35.99315
2013-03-07 05:00:00+00:00,Central Park,40.7896239,-73.9598939,33.1394,40.0694,35.1644
2013-03-08 05:00:00+00:00,Central Park,40.7896239,-73.9598939,30.7994,37.9994,34.103153
2013-03-09 05:00:00+00:00,Central Park,40.7896239,-73.9598939,30.3494,45.9194,36.353146
2013-03-10 05:00:00+00:00,Central Park,40.7896239,-73.9598939,28.7294,47.0894,36.345646
2013-03-11 05:00:00+00:00,Central Park,40.7896239,-73.9598939,33.1394,53.2094,42.484406
2013-03-12 05:00:00+00:00,Central Park,40.7896239,-73.9598939,39.5294,52.5794,48.713154
2013-03-13 05:00:00+00:00,Central Park,40.7896239,-73.9598939,32.0594,49.0694,40.339397
2013-03-14 05:00:00+00:00,Central Park,40.7896239,-73.9598939,29.8094,39.3494,33.829403
2013-03-15 05:00:00+00:00,Central Park,40.7896239,-73.9598939,26.9294,45.5594,36.518147
2013-03-16 05:00:00+00:00,Central Park,40.7896239,-73.9598939,30.6194,39.9794,34.395657
2013-03-17 05:00:00+00:00,Central Park,40.7896239,-73.9598939,26.5694,40.1594,33.25565
2013-03-18 05:00:00+00:00,Central Park,40.7896239,-73.9598939,24.9494,35.4794,30.788149
2013-03-19 05:00:00+00:00,Central Park,40.7896239,-73.9598939,32.1494,40.0694,36.413143
2013-03-20 05:00:00+00:00,Central Park,40.7896239,-73.9598939,27.739399,44.5694,34.860645
2013-03-21 05:00:00+00:00,Central Park,40.7896239,-73.9598939,29.6294,39.3494,33.68315
2013-03-22 05:00:00+00:00,Central Park,40.7896239,-73.9598939,26.5694,41.1494,33.360653
2013-03-23 05:00:00+00:00,Central Park,40.7896239,-73.9598939,28.7294,44.749397,36.11315
2013-03-24 05:00:00+00:00,Central Park,40.7896239,-73.9598939,27.739399,46.0994,36.83315
2013-03-25 05:00:00+00:00,Central Park,40.7896239,-73.9598939,33.0494,38.8994,35.348156
2013-03-26 05:00:00+00:00,Central Park,40.7896239,-73.9598939,28.5494,50.5994,39.4994
2013-03-27 05:00:00+00:00,Central Park,40.7896239,-73.9598939,31.0694,51.0494,40.834393
2013-03-28 05:00:00+00:00,Central Park,40.7896239,-73.9598939,32.5094,48.8894,41.10815
2013-03-29 05:00:00+00:00,Central Park,40.7896239,-73.9598939,33.9494,53.2094,42.983154
2013-03-30 05:00:00+00:00,Central Park,40.7896239,-73.9598939,32.0594,55.6394,43.7969
2013-03-31 05:00:00+00:00,Central Park,40.7896239,-73.9598939,35.1194,52.9394,43.6769
2013-04-01 05:00:00+00:00,Central Park,40.7896239,-73.9598939,36.1094,58.1594,47.126907
2013-04-02 05:00:00+00:00,Central Park,40.7896239,-73.9598939,29.0894,43.309402,36.675648
2013-04-03 05:00:00+00:00,Central Park,40.7896239,-73.9598939,29.0894,46.0094,37.050648
2013-04-04 05:00:00+00:00,Central Park,40.7896239,-73.9598939,26.4794,50.419403,38.993153
2013-04-05 05:00:00+00:00,Central Park,40.7896239,-73.9598939,35.2994,60.859398,45.69815
2013-04-06 05:00:00+00:00,Central Park,40.7896239,-73.9598939,33.1394,50.1494,40.538155
2013-04-07 05:00:00+00:00,Central Park,40.7896239,-73.9598939,34.4894,55.9094,45.514393
2013-04-08 05:00:00+00:00,Central Park,40.7896239,-73.9598939,42.3194,70.2194,54.42065
2013-04-09 05:00:00+00:00,Central Park,40.7896239,-73.9598939,50.1494,77.9594,63.4844
2013-04-10 05:00:00+00:00,Central Park,40.7896239,-73.9598939,50.419403,72.379395,60.034405
2013-04-11 05:00:00+00:00,Central Park,40.7896239,-73.9598939,45.109398,60.9494,54.075653
2013-04-12 05:00:00+00:00,Central Park,40.7896239,-73.9598939,41.2394,44.4794,42.506905
2013-04-13 05:00:00+00:00,Central Park,40.7896239,-73.9598939,38.8994,55.5494,47.438152
2013-04-14 05:00:00+00:00,Central Park,40.7896239,-73.9598939,39.8894,55.3694,47.749405
2013-04-15 05:00:00+00:00,Central Park,40.7896239,-73.9598939,39.0794,54.6494,46.181904
2013-04-16 05:00:00+00:00,Central Park,40.7896239,-73.9598939,40.0694,64.0094,53.4119
2013-04-17 05:00:00+00:00,Central Park,40.7896239,-73.9598939,47.1794,67.7894,58.0919
2013-04-18 05:00:00+00:00,Central Park,40.7896239,-73.9598939,42.9494,56.719402,50.655643
2013-04-19 05:00:00+00:00,Central Park,40.7896239,-73.9598939,54.0194,70.9394,62.618137
2013-04-20 05:00:00+00:00,Central Park,40.7896239,-73.9598939,45.6494,58.879402,52.313145
2013-04-21 05:00:00+00:00,Central Park,40.7896239,-73.9598939,36.2894,52.3994,44.134403
2013-04-22 05:00:00+00:00,Central Park,40.7896239,-73.9598939,37.9094,50.9594,44.404404
2013-04-23 05:00:00+00:00,Central Park,40.7896239,-73.9598939,40.609398,49.5194,44.05565
2013-04-24 05:00:00+00:00,Central Park,40.7896239,-73.9598939,37.6394,67.879395,53.8094
2013-04-25 05:00:00+00:00,Central Park,40.7896239,-73.9598939,44.9294,61.7594,53.60316
2013-04-26 05:00:00+00:00,Central Park,40.7896239,-73.9598939,41.1494,63.3794,52.301895
2013-04-27 05:00:00+00:00,Central Park,40.7896239,-73.9598939,41.5094,65.7194,53.666904
2013-04-28 05:00:00+00:00,Central Park,40.7896239,-73.9598939,45.0194,67.4294,54.9644
2013-04-29 05:00:00+00:00,Central Park,40.7896239,-73.9598939,50.239403,55.9094,52.81941
2013-04-30 05:00:00+00:00,Central Park,40.7896239,-73.9598939,47.719402,63.8294,54.8744
2013-05-01 05:00:00+00:00,Central Park,40.7896239,-73.9598939,41.5094,65.1794,53.16815
2013-05-02 05:00:00+00:00,Central Park,40.7896239,-73.9598939,42.2294,69.5894,56.26565
2013-05-03 05:00:00+00:00,Central Park,40.7896239,-73.9598939,47.2694,61.7594,53.9369
2013-05-04 05:00:00+00:00,Central Park,40.7896239,-73.9598939,43.2194,65.4494,53.220646
2013-05-05 05:00:00+00:00,Central Park,40.7896239,-73.9598939,43.6694,59.9594,49.9769
2013-05-06 05:00:00+00:00,Central Park,40.7896239,-73.9598939,43.5794,66.2594,52.845646
2013-05-07 05:00:00+00:00,Central Park,40.7896239,-73.9598939,46.1894,68.5994,57.64565
2013-05-08 05:00:00+00:00,Central Park,40.7896239,-73.9598939,53.0294,65.2694,58.1294
2013-05-09 05:00:00+00:00,Central Park,40.7896239,-73.9598939,51.859398,66.6194,58.140644
2013-05-10 05:00:00+00:00,Central Park,40.7896239,-73.9598939,49.6994,77.3294,64.148155
2013-05-11 05:00:00+00:00,Central Park,40.7896239,-73.9598939,59.0594,70.489395,63.87064
2013-05-12 05:00:00+00:00,Central Park,40.7896239,-73.9598939,50.5994,67.3394,59.678146
2013-05-13 05:00:00+00:00,Central Park,40.7896239,-73.9598939,44.1194,54.919403,49.478153
2013-05-14 05:00:00+00:00,Central Park,40.7896239,-73.9598939,40.7894,57.7994,49.594402
2013-05-15 05:00:00+00:00,Central Park,40.7896239,-73.9598939,42.859398,70.0394,57.81065
2013-05-16 05:00:00+00:00,Central Park,40.7896239,-73.9598939,52.9394,78.1394,66.4544
2013-05-17 05:00:00+00:00,Central Park,40.7896239,-73.9598939,53.8394,70.0394,62.31815
2013-05-18 05:00:00+00:00,Central Park,40.7896239,-73.9598939,54.919403,67.6094,59.520645
2013-05-19 05:00:00+00:00,Central Park,40.7896239,-73.9598939,55.5494,60.3194,57.315643
2013-05-20 05:00:00+00:00,Central Park,40.7896239,-73.9598939,56.8094,75.9794,65.86941
2013-05-21 05:00:00+00:00,Central Park,40.7896239,-73.9598939,61.2194,84.6194,73.05065
2013-05-22 05:00:00+00:00,Central Park,40.7896239,-73.9598939,64.8194,85.7894,73.26814
2013-05-23 05:00:00+00:00,Central Park,40.7896239,-73.9598939,64.999405,76.249405,69.4394
2013-05-24 05:00:00+00:00,Central Park,40.7896239,-73.9598939,45.7394,65.4494,57.0269
2013-05-25 05:00:00+00:00,Central Park,40.7896239,-73.9598939,44.6594,52.9394,48.053146
2013-05-26 05:00:00+00:00,Central Park,40.7896239,-73.9598939,47.0894,64.5494,54.956898
2013-05-27 05:00:00+00:00,Central Park,40.7896239,-73.9598939,44.5694,71.5694,59.1044
2013-05-28 05:00:00+00:00,Central Park,40.7896239,-73.9598939,50.6894,65.4494,56.981907
2013-05-29 05:00:00+00:00,Central Park,40.7896239,-73.9598939,55.5494,82.4594,69.00065
2013-05-30 05:00:00+00:00,Central Park,40.7896239,-73.9598939,64.7294,89.029396,77.4569
2013-05-31 05:00:00+00:00,Central Park,40.7896239,-73.9598939,64.4594,89.3894,77.5319
2013-06-01 05:00:00+00:00,Central Park,40.7896239,-73.9598939,66.1694,88.489395,77.6594
2013-06-02 05:00:00+00:00,Central Park,40.7896239,-73.9598939,69.9494,87.4094,77.2019
2013-06-03 05:00:00+00:00,Central Park,40.7896239,-73.9598939,66.7094,75.7094,70.9844
2013-06-04 05:00:00+00:00,Central Park,40.7896239,-73.9598939,56.719402,72.6494,64.515656
2013-06-05 05:00:00+00:00,Central Park,40.7896239,-73.9598939,53.9294,70.6694,62.700638
2013-06-06 05:00:00+00:00,Central Park,40.7896239,-73.9598939,53.5694,69.9494,62.2619
2013-06-07 05:00:00+00:00,Central Park,40.7896239,-73.9598939,58.1594,61.5794,60.1469
2013-06-08 05:00:00+00:00,Central Park,40.7896239,-73.9598939,56.1794,74.1794,65.92565
2013-06-09 05:00:00+00:00,Central Park,40.7896239,-73.9598939,57.7094,78.3194,69.00065
2013-06-10 05:00:00+00:00,Central Park,40.7896239,-73.9598939,63.109398,68.1494,65.30689
2013-06-11 05:00:00+00:00,Central Park,40.7896239,-73.9598939,65.5394,78.1394,71.5094
2013-06-12 05:00:00+00:00,Central Park,40.7896239,-73.9598939,61.9394,74.4494,67.560646
2013-06-13 05:00:00+00:00,Central Park,40.7896239,-73.9598939,55.9094,64.5494,60.8369
2013-06-14 05:00:00+00:00,Central Park,40.7896239,-73.9598939,53.7494,70.489395,61.75565
2013-06-15 05:00:00+00:00,Central Park,40.7896239,-73.9598939,58.609398,76.9694,68.0069
2013-06-16 05:00:00+00:00,Central Park,40.7896239,-73.9598939,56.8094,80.2094,69.9794
2013-06-17 05:00:00+00:00,Central Park,40.7896239,-73.9598939,62.839397,82.7294,73.25689
2013-06-18 05:00:00+00:00,Central Park,40.7896239,-73.9598939,63.5594,78.9494,69.64941
2013-06-19 05:00:00+00:00,Central Park,40.7896239,-73.9598939,59.5094,74.629395,66.668144
2013-06-20 05:00:00+00:00,Central Park,40.7896239,-73.9598939,56.0894,77.0594,67.19691
2013-06-21 05:00:00+00:00,Central Park,40.7896239,-73.9598939,58.2494,79.8494,69.18815
2013-06-22 05:00:00+00:00,Central Park,40.7896239,-73.9598939,58.6994,81.739395,70.523155
2013-06-23 05:00:00+00:00,Central Park,40.7896239,-73.9598939,64.9094,85.249405,74.794395
2013-06-24 05:00:00+00:00,Central Park,40.7896239,-73.9598939,70.0394,91.9094,79.6019
2013-06-25 05:00:00+00:00,Central Park,40.7896239,-73.9598939,67.879395,90.2894,79.9769
2013-06-26 05:00:00+00:00,Central Park,40.7896239,-73.9598939,72.5594,88.9394,78.99816
2013-06-27 05:00:00+00:00,Central Park,40.7896239,-73.9598939,71.029396,84.2594,76.22315
2013-06-28 05:00:00+00:00,Central Park,40.7896239,-73.9598939,70.9394,83.269394,76.365654
2013-06-29 05:00:00+00:00,Central Park,40.7896239,-73.9598939,70.9394,81.6494,75.52564
2013-06-30 05:00:00+00:00,Central Park,40.7896239,-73.9598939,69.0494,80.4794,74.34815
2013-07-01 05:00:00+00:00,Central Park,40.7896239,-73.9598939,72.1094,78.8594,73.579384
2013-07-02 05:00:00+00:00,Central Park,40.7896239,-73.9598939,72.5594,79.3094,75.210655
2013-07-03 05:00:00+00:00,Central Park,40.7896239,-73.9598939,71.4794,81.0194,76.2419
2013-07-04 05:00:00+00:00,Central Park,40.7896239,-73.9598939,73.0994,86.1494,79.56064
2013-07-05 05:00:00+00:00,Central Park,40.7896239,-73.9598939,72.8294,88.669395,80.63315
2013-07-06 05:00:00+00:00,Central Park,40.7896239,-73.9598939,74.629395,90.739395,82.4069
2013-07-07 05:00:00+00:00,Central Park,40.7896239,-73.9598939,75.1694,91.3694,82.96191
2013-07-08 05:00:00+00:00,Central Park,40.7896239,-73.9598939,73.1894,86.32939,79.669395
2013-07-09 05:00:00+00:00,Central Park,40.7896239,-73.9598939,71.749405,86.8694,79.496895
2013-07-10 05:00:00+00:00,Central Park,40.7896239,-73.9598939,73.999405,83.0894,78.21441
2013-07-11 05:00:00+00:00,Central Park,40.7896239,-73.9598939,72.8294,82.8194,76.9919
2013-07-12 05:00:00+00:00,Central Park,40.7896239,-73.9598939,68.9594,76.3394,72.30815
2013-07-13 05:00:00+00:00,Central Park,40.7896239,-73.9598939,68.9594,80.2994,74.4719
2013-07-14 05:00:00+00:00,Central Park,40.7896239,-73.9598939,71.3894,87.6794,79.71065
2013-07-15 05:00:00+00:00,Central Park,40.7896239,-73.9598939,74.0894,90.6494,82.358154
2013-07-16 05:00:00+00:00,Central Park,40.7896239,-73.9598939,73.9094,90.4694,82.00939
2013-07-17 05:00:00+00:00,Central Park,40.7896239,-73.9598939,73.4594,91.279396,83.13065
2013-07-18 05:00:00+00:00,Central Park,40.7896239,-73.9598939,77.1494,94.519394,85.72939
2013-07-19 05:00:00+00:00,Central Park,40.7896239,-73.9598939,78.3194,94.7894,85.796906
2013-07-20 05:00:00+00:00,Central Park,40.7896239,-73.9598939,74.7194,90.6494,82.59065
2013-07-21 05:00:00+00:00,Central Park,40.7896239,-73.9598939,74.4494,84.4394,77.95191
2013-07-22 05:00:00+00:00,Central Park,40.7896239,-73.9598939,73.0094,82.7294,76.77065
2013-07-23 05:00:00+00:00,Central Park,40.7896239,-73.9598939,73.5494,85.4294,78.1769
2013-07-24 05:00:00+00:00,Central Park,40.7896239,-73.9598939,68.5094,82.1894,75.75814
2013-07-25 05:00:00+00:00,Central Park,40.7896239,-73.9598939,65.2694,67.6094,66.101906
2013-07-26 05:00:00+00:00,Central Park,40.7896239,-73.9598939,64.0994,80.9294,71.621895
2013-07-27 05:00:00+00:00,Central Park,40.7896239,-73.9598939,63.1994,80.2094,72.24439
2013-07-28 05:00:00+00:00,Central Park,40.7896239,-73.9598939,65.629395,78.5894,71.6894
2013-07-29 05:00:00+00:00,Central Park,40.7896239,-73.9598939,67.3394,82.1894,73.48565
2013-07-30 05:00:00+00:00,Central Park,40.7896239,-73.9598939,62.2094,78.8594,71.123146
2013-07-31 05:00:00+00:00,Central Park,40.7896239,-73.9598939,61.5794,79.489395,71.280655
2013-08-01 05:00:00+00:00,Central Park,40.7896239,-73.9598939,66.0794,74.5394,69.270645
2013-08-02 05:00:00+00:00,Central Park,40.7896239,-73.9598939,65.7194,81.4694,73.3019
2013-08-03 05:00:00+00:00,Central Park,40.7896239,-73.9598939,66.2594,75.1694,69.36065
2013-08-04 05:00:00+00:00,Central Park,40.7896239,-73.9598939,62.1194,76.879395,69.87066
2013-08-05 05:00:00+00:00,Central Park,40.7896239,-73.9598939,59.239403,76.4294,67.9319
2013-08-06 05:00:00+00:00,Central Park,40.7896239,-73.9598939,61.4894,77.239395,69.81439
2013-08-07 05:00:00+00:00,Central Park,40.7896239,-73.9598939,63.649403,74.989395,69.6944
2013-08-08 05:00:00+00:00,Central Park,40.7896239,-73.9598939,68.779396,82.0094,73.73315
2013-08-09 05:00:00+00:00,Central Park,40.7896239,-73.9598939,70.7594,82.5494,74.741905
2013-08-10 05:00:00+00:00,Central Park,40.7896239,-73.9598939,67.4294,82.0994,73.9844
2013-08-11 05:00:00+00:00,Central Park,40.7896239,-73.9598939,61.0394,77.8694,70.66189
2013-08-12 05:00:00+00:00,Central Park,40.7896239,-73.9598939,67.3394,79.5794,72.7394
2013-08-13 05:00:00+00:00,Central Park,40.7896239,-73.9598939,68.239395,77.5094,72.030655
2013-08-14 05:00:00+00:00,Central Park,40.7896239,-73.9598939,61.2194,73.279396,66.9269
2013-08-15 05:00:00+00:00,Central Park,40.7896239,-73.9598939,56.359398,75.529396,66.428154
2013-08-16 05:00:00+00:00,Central Park,40.7896239,-73.9598939,58.3394,77.0594,68.483154
2013-08-17 05:00:00+00:00,Central Park,40.7896239,-73.9598939,57.9794,79.3094,69.4094
2013-08-18 05:00:00+00:00,Central Park,40.7896239,-73.9598939,63.109398,75.6194,68.809395
2013-08-19 05:00:00+00:00,Central Park,40.7896239,-73.9598939,62.2994,80.3894,70.71439
2013-08-20 05:00:00+00:00,Central Park,40.7896239,-73.9598939,63.1994,85.3394,74.58814
2013-08-21 05:00:00+00:00,Central Park,40.7896239,-73.9598939,63.649403,87.499405,76.279396
2013-08-22 05:00:00+00:00,Central Park,40.7896239,-73.9598939,71.029396,82.0994,75.480644
2013-08-23 05:00:00+00:00,Central Park,40.7896239,-73.9598939,68.5094,79.8494,74.01815
2013-08-24 05:00:00+00:00,Central Park,40.7896239,-73.9598939,62.389397,77.239395,69.27065
2013-08-25 05:00:00+00:00,Central Park,40.7896239,-73.9598939,58.5194,80.749405,70.46316
2013-08-26 05:00:00+00:00,Central Park,40.7896239,-73.9598939,64.6394,81.9194,72.188156
2013-08-27 05:00:00+00:00,Central Park,40.7896239,-73.9598939,68.5094,84.529396,75.74691
2013-08-28 05:00:00+00:00,Central Park,40.7896239,-73.9598939,68.779396,83.0894,74.8469
2013-08-29 05:00:00+00:00,Central Park,40.7896239,-73.9598939,67.7894,78.5894,72.0494
2013-08-30 05:00:00+00:00,Central Park,40.7896239,-73.9598939,67.0694,82.8194,74.17939
2013-08-31 05:00:00+00:00,Central Park,40.7896239,-73.9598939,70.0394,84.4394,76.59439
2013-09-01 05:00:00+00:00,Central Park,40.7896239,-73.9598939,71.2094,82.4594,75.67566
2013-09-02 05:00:00+00:00,Central Park,40.7896239,-73.9598939,71.8394,79.0394,74.77566
2013-09-03 05:00:00+00:00,Central Park,40.7896239,-73.9598939,67.5194,79.6694,73.9319
2013-09-04 05:00:00+00:00,Central Park,40.7896239,-73.9598939,62.5694,80.1194,70.9844
2013-09-05 05:00:00+00:00,Central Park,40.7896239,-73.9598939,60.9494,75.2594,68.441895
2013-09-06 05:00:00+00:00,Central Park,40.7896239,-73.9598939,54.8294,68.9594,61.96565
2013-09-07 05:00:00+00:00,Central Park,40.7896239,-73.9598939,53.4794,77.3294,65.966896
2013-09-08 05:00:00+00:00,Central Park,40.7896239,-73.9598939,60.859398,79.129395,69.2669
2013-09-09 05:00:00+00:00,Central Park,40.7896239,-73.9598939,54.379402,70.9394,63.158146
2013-09-10 05:00:00+00:00,Central Park,40.7896239,-73.9598939,63.3794,85.879395,74.40065
2013-09-11 05:00:00+00:00,Central Park,40.7896239,-73.9598939,71.3894,91.9094,81.000656
2013-09-12 05:00:00+00:00,Central Park,40.7896239,-73.9598939,71.6594,87.3194,77.69691
2013-09-13 05:00:00+00:00,Central Park,40.7896239,-73.9598939,60.6794,74.1794,68.87691
2013-09-14 05:00:00+00:00,Central Park,40.7896239,-73.9598939,55.9094,64.4594,60.66815
2013-09-15 05:00:00+00:00,Central Park,40.7896239,-73.9598939,49.969402,70.489395,61.080647
2013-09-16 05:00:00+00:00,Central Park,40.7896239,-73.9598939,56.4494,69.9494,62.355663
2013-09-17 05:00:00+00:00,Central Park,40.7896239,-73.9598939,48.6194,62.839397,56.36691
2013-09-18 05:00:00+00:00,Central Park,40.7896239,-73.9598939,47.359398,69.4094,58.943157
2013-09-19 05:00:00+00:00,Central Park,40.7896239,-73.9598939,49.5194,74.4494,62.01065
2013-09-20 05:00:00+00:00,Central Park,40.7896239,-73.9598939,51.2294,76.4294,63.6194
2013-09-21 05:00:00+00:00,Central Park,40.7896239,-73.9598939,54.8294,75.1694,65.75315
2013-09-22 05:00:00+00:00,Central Park,40.7896239,-73.9598939,55.7294,68.0594,63.19189
2013-09-23 05:00:00+00:00,Central Park,40.7896239,-73.9598939,49.879402,64.0094,56.1344
2013-09-24 05:00:00+00:00,Central Park,40.7896239,-73.9598939,46.4594,71.029396,57.521896
2013-09-25 05:00:00+00:00,Central Park,40.7896239,-73.9598939,48.169403,70.8494,60.038147
2013-09-26 05:00:00+00:00,Central Park,40.7896239,-73.9598939,53.0294,67.4294,60.24815
2013-09-27 05:00:00+00:00,Central Park,40.7896239,-73.9598939,51.9494,66.2594,59.246902
2013-09-28 05:00:00+00:00,Central Park,40.7896239,-73.9598939,54.1994,70.7594,62.30691
2013-09-29 05:00:00+00:00,Central Park,40.7896239,-73.9598939,51.5894,68.4194,60.304398
2013-09-30 05:00:00+00:00,Central Park,40.7896239,-73.9598939,50.419403,71.1194,60.135654
2013-10-01 05:00:00+00:00,Central Park,40.7896239,-73.9598939,51.9494,78.2294,65.014404
2013-10-02 05:00:00+00:00,Central Park,40.7896239,-73.9598939,55.9994,81.379395,68.37065
2013-10-03 05:00:00+00:00,Central Park,40.7896239,-73.9598939,56.1794,77.8694,67.3694
2013-10-04 05:00:00+00:00,Central Park,40.7896239,-73.9598939,60.7694,83.5394,70.6319
2013-10-05 05:00:00+00:00,Central Park,40.7896239,-73.9598939,63.2894,77.5994,68.5319
2013-10-06 05:00:00+00:00,Central Park,40.7896239,-73.9598939,64.7294,71.6594,67.5794
